adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
FB:82:C6:98:FD:89,255,10,NA,1,-96,0,1551337756055,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-78,0,1551337756064,127,2
03:3B:4F:A4:62:9F,255,10,NA,1,-91,0,1551337756067,127,0
08:00:AB:79:3D:86,255,10,NA,1,-74,0,1551337756069,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-54,0,1551337756071,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-77,0,1551337756072,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-91,0,1551337756081,127,2
2A:AE:74:56:05:88,255,10,NA,1,-89,0,1551337756082,127,0
52:E2:B8:24:08:15,255,10,NA,1,-80,0,1551337756089,127,2
4A:67:17:7D:9B:F4,255,10,NA,1,-77,0,1551337756106,127,2
22:CE:C1:35:2D:FA,255,10,NA,1,-97,0,1551337756108,127,0
DC:A9:04:7A:EC:58,255,10,NA,1,-88,0,1551337756114,127,2
34:DF:DD:4D:BC:07,255,10,NA,1,-73,0,1551337756115,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-84,0,1551337771198,127,0
64:05:B4:B2:58:0F,255,10,NA,1,-95,0,1551337771201,127,2
EC:2A:B9:6B:46:0B,255,10,NA,1,-89,0,1551337771203,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-83,0,1551337773431,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-86,0,1551337773434,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-82,0,1551337773437,127,0
14:F4:F9:20:90:D5,255,10,NA,1,-82,0,1551337773467,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-89,0,1551337773474,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-84,0,1551337773496,127,0
21:B1:FE:09:A3:2C,255,10,NA,1,-82,0,1551337773518,127,0
03:F6:51:C2:AD:70,255,10,NA,1,-79,0,1551337773532,127,0
EC:08:9C:E1:18:36,255,10,NA,1,-86,0,1551337773550,127,2
24:A9:9A:61:B1:E7,255,10,NA,1,-83,0,1551337773561,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-84,0,1551337773563,127,0
37:46:DF:7E:C3:7F,255,10,NA,1,-79,0,1551337773705,127,0
20:09:E8:65:DE:68,255,10,NA,1,-69,0,1551337773706,127,0
F6:10:B3:6C:8A:88,255,10,NA,1,-99,0,1551337773707,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-90,0,1551337773708,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-74,0,1551337773709,127,0
07:70:48:F5:A1:93,255,10,NA,1,-94,0,1551337773710,127,0
D5:70:6E:FD:5A:96,255,10,NA,1,-88,0,1551337773711,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-77,0,1551337773711,127,0
