adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
2A:A0:DA:AA:F3:B4,255,10,NA,1,-75,0,1551337866720,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-68,0,1551337866721,127,0
CD:4C:A3:39:1B:E4,255,10,NA,1,-91,0,1551337866722,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-81,0,1551337866723,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-61,0,1551337866724,127,0
E0:7E:D7:0C:57:E5,255,10,NA,1,-89,0,1551337866732,127,0
55:1A:86:FB:7A:2A,255,10,NA,1,-88,0,1551337866735,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-93,0,1551337866736,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-79,0,1551337866746,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-83,0,1551337866747,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-76,0,1551337866748,127,0
CE:47:4A:85:09:51,255,10,NA,1,-83,0,1551337866756,127,0
1B:1B:C1:1A:7B:DD,255,10,NA,1,-83,0,1551337866761,127,0
3B:9C:1E:A4:EE:0D,255,10,NA,1,-87,0,1551337866780,127,0
0B:BC:5C:2E:6E:C6,255,10,NA,1,-94,0,1551337866796,127,2
38:FE:69:75:92:6E,255,10,NA,1,-62,0,1551337866798,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-69,0,1551337866803,127,0
40:16:3B:52:CF:59,255,10,NA,1,-85,0,1551337866810,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-72,0,1551337866848,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-76,0,1551337866852,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-102,0,1551337866862,127,0
04:6E:52:2A:D9:AD,255,10,NA,1,-80,0,1551337866865,127,0
1B:1B:C1:1A:7B:DD,255,10,NA,1,-89,0,1551337866874,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-81,0,1551337866878,127,0
EC:BE:FA:2C:A3:EC,255,10,NA,1,-89,0,1551337866893,127,0
38:FE:69:75:92:6E,255,10,NA,1,-70,0,1551337866897,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-82,0,1551337866901,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-77,0,1551337866910,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-65,0,1551337866920,127,0
11:CA:80:C1:30:62,255,10,NA,1,-85,0,1551337866928,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-89,0,1551337866943,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-89,0,1551337866975,127,0
1B:1B:C1:1A:7B:DD,255,10,NA,1,-82,0,1551337866978,127,0
F4:4F:1B:B1:72:0F,255,10,NA,1,-93,0,1551337866981,127,0
38:FE:69:75:92:6E,255,10,NA,1,-77,0,1551337867002,127,0
0C:84:8C:F3:91:D7,255,10,NA,1,-77,0,1551337867004,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-88,0,1551337867028,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-87,0,1551337867051,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-73,0,1551337867054,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-88,0,1551337867064,127,0
1B:1B:C1:1A:7B:DD,255,10,NA,1,-82,0,1551337867086,127,0
18:06:48:C6:A0:8E,255,10,NA,1,-91,0,1551337867103,127,0
38:FE:69:75:92:6E,255,10,NA,1,-79,0,1551337867106,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-72,0,1551337867120,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-69,0,1551337867123,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-76,0,1551337867160,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-85,0,1551337867164,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-77,0,1551337867192,127,0
18:06:48:C6:A0:8E,255,10,NA,1,-87,0,1551337867204,127,0
11:CA:80:C1:30:62,255,10,NA,1,-84,0,1551337867235,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-88,0,1551337867297,127,0
CE:4D:A4:3A:1C:E5,255,10,NA,1,-89,0,1551337867305,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-92,0,1551337867324,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-68,0,1551337867333,127,0
12:E8:18:EB:D0:0F,255,10,NA,1,-89,0,1551337867342,127,0
E8:60:35:C8:0E:40,255,10,NA,1,-88,0,1551337867346,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-85,0,1551337867353,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-75,0,1551337867356,127,0
28:8B:5B:74:24:52,255,10,NA,1,-84,0,1551337867359,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-72,0,1551337867370,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-82,0,1551337907435,127,0
0E:0E:D5:2E:D7:F0,255,10,NA,1,-90,0,1551337912695,127,0
39:15:1D:38:DF:05,255,10,NA,1,-91,0,1551337912738,127,0
05:E3:43:D5:C3:11,255,10,NA,1,-95,0,1551337912740,127,0
1D:EC:0D:69:82:00,255,10,NA,1,-77,0,1551337912753,127,0
07:70:48:F5:A1:93,255,10,NA,1,-97,0,1551337912756,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-86,0,1551337912762,127,0
18:06:48:C6:A0:8E,255,10,NA,1,-87,0,1551337912778,127,0
0E:0E:D5:2E:D7:F0,255,10,NA,1,-85,0,1551337913218,127,0
27:62:82:C0:38:D4,255,10,NA,1,-79,0,1551337913224,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-87,0,1551337913237,127,0
